Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/11  19:00:00,163.82626219,7.59303521284,86.3309052802,0.0,44.73757,22.606085,8.97256296401,0.0,3.20568,5.76688296401
 07/11  20:00:00,128.588005765,7.52053834074,75.8889878521,0.0,15.863942322,22.606085,8.96916627406,0.0,3.20568,5.76348627406
 07/11  21:00:00,84.3083025272,5.21723078133,30.3151235936,0.0,15.863942322,22.030085,6.09767226476,0.0,3.20568,2.89199226476
 07/11  22:00:00,78.493654188,4.40757939417,25.3051221944,0.0,15.863942322,22.030085,6.09242401547,0.0,3.20568,2.88674401547
 07/11  23:00:00,71.6303940238,3.66881349748,18.4560390967,0.0,15.863942322,22.030085,6.0908881846,0.0,3.20568,2.8852081846
 07/11  24:00:00,65.0589796223,2.34770719252,13.9212444196,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/12  01:00:00,49.5545778241,0.4130603212,0.369656464508,0.0,15.863942322,22.030085,6.08870523905,0.0,3.20568,2.88302523905
 07/12  02:00:00,48.7559851452,0.0,0.0,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/12  03:00:00,48.733519583,0.0,0.0,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/12  04:00:00,49.0072757373,0.0,0.0,0.0,15.863942322,22.030085,6.08869693942,0.0,3.20568,2.88301693942
 07/12  05:00:00,48.9778718522,0.0,0.0,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/12  06:00:00,99.2136214149,7.52053834074,46.4579967682,0.0,15.863942322,22.606085,6.09514033232,0.00645167597588,3.20568,2.88300865634
 07/12  07:00:00,111.799881329,7.53948342517,63.4099786311,0.0,15.863942322,22.606085,3.2479146746,0.0222346746005,3.20568,0.02
 07/12  08:00:00,186.121111201,8.63539749352,88.387307221,0.0,44.73757,41.8366005,18.9141338598,0.0,16.0284,2.8857338598
 07/12  09:00:00,199.144523925,9.25160137168,100.763086057,0.0,44.73757,41.8366005,18.9140247973,0.0,16.0284,2.88562479729
 07/12  10:00:00,224.098926583,9.98809216772,122.151358589,0.0,44.73757,44.63617,26.928265893,0.0,24.0426,2.88566589303
 07/12  11:00:00,249.343731565,10.947439629,145.719605543,0.0,44.73757,44.63617,24.0626,0.0,24.0426,0.02
 07/12  12:00:00,263.847193901,12.231475416,159.63343809,0.0,44.73757,44.63617,26.9293751923,0.00106824345207,24.0426,2.88570694889
 07/12  13:00:00,277.148335729,18.177848364,169.788851767,0.0,44.73757,41.8366005,18.9150708579,0.00121547267645,16.0284,2.88545538519
 07/12  14:00:00,289.932634738,25.1569321546,175.593622567,0.0,44.73757,41.8366005,18.9138965398,0.0,16.0284,2.88549653977
 07/12  15:00:00,291.761253344,27.0360363119,176.743977019,0.0,44.73757,40.636785,6.09189983612,0.000682104783403,3.20568,2.88553773134
 07/12  16:00:00,293.296933479,27.2586561647,178.057255335,0.0,44.73757,40.636785,3.22568,0.0,3.20568,0.02
 07/12  17:00:00,272.766892489,26.8568199637,175.959962234,0.0,44.73757,22.606085,6.09255888723,0.00129997793139,3.20568,2.8855789093
 07/12  18:00:00,171.234016823,7.54589846982,93.73791408,0.0,44.73757,22.606085,6.09595576867,0.0,3.20568,2.89027576867
 07/12  19:00:00,165.769518051,7.54186160747,87.949975294,0.0,44.73757,22.606085,8.9723739353,0.0,3.20568,5.7666939353
 07/12  20:00:00,133.322222529,7.52053834074,80.3097310754,0.0,15.863942322,22.606085,8.96912358653,0.0,3.20568,5.76344358653
 07/12  21:00:00,84.2322165355,5.1043185822,30.1040982251,0.0,15.863942322,22.030085,6.09757315836,0.0,3.20568,2.89189315836
