Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/04  03:00:00,10.0418773294,0.0,0.0,0.0,0.618613109274,5.0,3.59319019036,0.0,3.0011,0.592090190363
 07/04  04:00:00,10.2247671063,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 07/04  05:00:00,17.0959085714,2.1625839649,2.86267501632,0.0,1.85583932782,5.577,4.52165,0.0,4.50165,0.02
 07/04  06:00:00,30.7397744596,2.1625839649,3.93822001947,0.0,3.71167865564,18.077,14.6700058531,0.0,13.50495,1.16505585306
 07/04  07:00:00,31.0840949466,2.1625839649,4.98789582273,0.0,3.71167865564,18.077,22.1727214971,0.0,21.0077,1.16502149712
 07/04  08:00:00,25.6712523988,2.1625839649,4.56228343774,0.0,3.71167865564,13.077,16.1705234727,0.0,15.0055,1.16502347272
 07/04  09:00:00,26.4613927245,2.1625839649,5.33450868242,0.0,3.71167865564,13.077,16.1705073074,0.0,15.0055,1.16500730737
 07/04  10:00:00,33.5018708697,2.1625839649,7.35601167665,0.0,3.71167865564,18.077,35.8996581016,0.0,33.0121,2.88755810158
 07/04  11:00:00,36.1645397604,2.1625839649,8.91174539066,0.0,3.71167865564,18.077,43.402204347,0.0,40.51485,2.88735434696
 07/04  12:00:00,36.7798389736,2.1625839649,10.2629339549,0.0,3.71167865564,18.077,38.8992375859,0.0,36.0132,2.88603758589
 07/04  13:00:00,37.8094995746,2.1625839649,11.6195184313,0.0,3.71167865564,18.077,33.8236405499,0.0,31.51155,2.31209054993
 07/04  14:00:00,32.714950006,2.1625839649,11.5187975145,0.0,3.71167865564,13.077,22.7463357587,0.0,21.0077,1.73863575872
 07/04  15:00:00,32.9082111802,2.1625839649,11.7116293776,0.0,3.71167865564,13.077,21.8187075288,0.0,19.50715,2.31155752876
 07/04  16:00:00,33.0334904845,2.1625839649,11.8366402297,0.0,3.71167865564,13.077,24.2470795396,0.0,22.50825,1.73882953965
 07/04  17:00:00,38.7339403478,2.1625839649,12.5370672759,0.0,3.71167865564,18.077,27.8221911917,0.0,25.50935,2.31284119172
 07/04  18:00:00,38.952870326,2.1625839649,12.7608544267,0.0,3.71167865564,18.077,28.3967677675,0.0,25.50935,2.88741776753
 07/04  19:00:00,38.4107021745,2.1625839649,12.0298103099,0.0,3.71167865564,18.077,28.9705700324,0.0,25.50935,3.46122003241
 07/04  20:00:00,32.8894017893,2.1625839649,10.3153082708,0.0,3.71167865564,13.077,24.8210962548,0.0,22.50825,2.31284625483
 07/04  21:00:00,32.8981078238,2.1625839649,9.1786865141,0.0,3.71167865564,13.077,23.8948511003,0.0,21.0077,2.88715110031
 07/04  22:00:00,31.933180224,2.1625839649,8.36793043536,0.0,3.71167865564,13.077,20.3193257244,0.0,18.0066,2.31272572437
