Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/21  09:00:00,85.6804973128,6.83335287956,19.5203699909,0.0,23.6694662846,35.6302164847,41.4247829653,0.0,18.025,23.3997829653
 04/21  10:00:00,67.2778412409,6.63178414972,18.9159741435,0.0,18.7433767983,22.9618409725,41.3842051199,0.0,18.025,23.3592051199
 04/21  11:00:00,70.0742527843,6.74447874252,21.6019258558,0.0,18.7433767983,22.9618409725,35.5157819247,0.0,18.025,17.4907819247
 04/21  12:00:00,72.9806943043,6.88848448738,24.3209120255,0.0,18.5889407304,23.1597249699,35.5146071161,0.0,18.025,17.4896071161
 04/21  13:00:00,75.4610039018,7.02890450554,26.4143012437,0.0,18.7433767983,23.2517909448,41.3333589114,0.0,18.025,23.3083589114
 04/21  14:00:00,77.1663176277,7.13320953003,28.0153118319,0.0,18.7433767983,23.2517909448,35.5138575887,0.0,18.025,17.4888575887
 04/21  15:00:00,78.265952542,7.24983333188,29.2882695702,0.0,18.7433767983,22.9618409725,35.5138745691,0.0,18.025,17.4888745691
 04/21  16:00:00,82.2559902629,7.31120554939,28.7656210368,0.0,18.7433767983,27.431320555,23.7857840594,0.0,18.025,5.76078405942
 04/21  17:00:00,95.4062472127,7.65077246499,29.388078629,0.0,17.6635504202,40.6971502883,5.77149867581,0.0,0.0,5.77149867581
 04/21  18:00:00,102.736989034,7.88473524904,29.9800717628,0.0,27.5259009287,37.3340067412,11.5741740382,0.0,0.0,11.5741740382
 04/21  19:00:00,107.042621589,8.01336739578,29.9477489473,0.0,33.8341110165,33.3544677425,5.78171891368,0.0,0.0,5.78171891368
 04/21  20:00:00,118.955381469,8.11792378445,27.9497962686,0.0,36.5179666069,38.8247702939,5.78094392562,0.0,0.0,5.78094392562
 04/21  21:00:00,111.338087339,8.06237320613,25.9030482306,0.0,32.965339924,36.8579353714,11.5848895507,0.0,0.0,11.5848895507
 04/21  22:00:00,83.1681357677,7.57451574164,21.7681350929,0.0,25.6355707503,20.6438685092,11.5528289893,0.0,0.0,11.5528289893
 04/21  23:00:00,59.2777825007,7.12762429223,17.8776828397,0.0,15.0252895274,11.7056064465,5.76655045741,0.0,0.0,5.76655045741
 04/21  24:00:00,52.1732356982,6.93611728507,15.9903979294,0.0,11.6412384099,10.0650221343,0.02,0.0,0.0,0.02
 04/22  01:00:00,52.1673262546,6.84529059815,14.8765325947,0.0,12.8411359301,10.0650221343,5.75622259896,0.0,0.0,5.75622259896
 04/22  02:00:00,45.513364785,6.67838964544,13.0085144232,0.0,8.25718729233,10.0299323277,0.02,0.0,0.0,0.02
 04/22  03:00:00,44.8004884675,6.6122437629,12.3617811954,0.0,8.25718729233,10.0299323277,5.75621798529,0.0,0.0,5.75621798529
 04/22  04:00:00,46.1202227898,6.57834065122,12.1088093256,0.0,8.25718729233,11.6354268332,5.76126190592,0.0,0.0,5.76126190592
 04/22  05:00:00,50.5380908446,6.56710660473,12.3796134028,0.0,8.71707943955,15.3327214929,5.76604623445,0.0,0.0,5.76604623445
 04/22  06:00:00,71.2522860718,6.78621904059,14.662682534,0.0,18.5082010057,25.6353820695,5.77663570522,0.0,0.0,5.77663570522
 04/22  07:00:00,86.209682686,7.19483778991,18.5281352074,0.0,19.4083231844,41.0650158608,11.5845503919,0.0,0.0,11.5845503919
 04/22  08:00:00,112.488263863,7.44366998765,20.6811063156,0.0,26.3286599382,57.9988325916,29.4853674883,0.0282035407718,0.0,29.4571639475
 04/22  09:00:00,94.3319128244,7.00203460429,18.1203537443,0.0,26.3286599382,42.8504436482,41.4848808901,0.0,18.025,23.4598808901
 04/22  10:00:00,66.2947116424,6.52878531531,14.5504155804,0.0,21.7447113004,23.4437158914,41.4255190078,0.0,18.025,23.4005190078
 04/22  11:00:00,62.8417147864,6.43828389273,13.6496569151,0.0,19.3027497915,23.426170988,41.4622413197,0.0815524091528,18.025,23.3556889105
