Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/04  21:00:00,414.94683872,35.7886361787,128.621817093,0.0,102.000620287,91.6425454185,332.868985352,52.1292834182,24.9909,255.748801934
 11/04  22:00:00,361.718185867,35.7886361787,128.612403793,0.0,87.0357390804,65.871452062,428.130808423,42.4166568626,16.6606,369.05355156
 11/04  23:00:00,281.829107137,35.7886361787,122.266871133,0.0,42.6918050922,48.4199368926,262.008233508,37.7816123782,8.3303,215.89632113
 11/04  24:00:00,182.114956162,30.9309186967,67.3232275251,0.0,27.7269238854,30.610668775,159.116956384,32.5652343674,3.33212,123.219602016
 11/05  01:00:00,188.219149525,30.9309186967,64.2029197697,0.0,34.4311606118,33.1021868926,135.359777603,35.8821139555,3.33212,96.1455436471
 11/05  02:00:00,166.806155778,30.9309186967,60.2677408279,0.0,19.466279405,30.610668775,148.540884868,46.5055783327,3.33212,98.7031865352
 11/05  03:00:00,163.836724112,30.9309186967,57.2881632861,0.0,19.466279405,30.610668775,148.153249424,50.5343613914,3.33212,94.2867680327
 11/05  04:00:00,172.099679288,30.9309186967,58.9850672779,0.0,19.466279405,30.610668775,166.72408047,40.1203147947,3.33212,123.271645676
 11/05  05:00:00,186.928385804,30.9309186967,61.591475228,0.0,19.466279405,30.610668775,199.874135226,30.2083938007,8.3303,161.335441425
 11/05  06:00:00,273.49593433,34.8170926823,72.7928577315,0.0,42.6918050922,54.3732441037,260.264514444,25.823278275,16.6606,217.780636169
 11/05  07:00:00,346.412774442,36.0385658361,99.6107456428,0.0,49.3960418185,88.5934452969,433.947271918,32.976299503,24.9909,375.980072415
 11/05  08:00:00,401.456821201,35.8105353914,131.240313319,0.0,57.6566862989,112.030105488,599.575327482,33.2606096988,33.3212,532.993517783
 11/05  09:00:00,325.364420258,36.3820391766,110.775883529,0.0,50.9524495726,81.1684271793,479.194247276,35.3300625304,66.8089,377.055284746
 11/05  10:00:00,256.664897699,36.4734934036,87.113169802,0.0,42.6918050922,68.9656133826,413.338131893,37.8455066669,83.4695,292.023125226
 11/05  11:00:00,252.088728225,36.5200102911,86.2700535301,0.0,38.286128036,68.9656133826,348.541037088,30.8564199411,83.4695,234.215117146
 11/05  12:00:00,281.500511333,36.5563290893,116.222444348,0.0,38.286128036,68.9656133826,277.234448083,23.6488917499,83.4695,170.116056333
 11/05  13:00:00,256.895230497,36.5862493036,110.301560987,0.0,31.5818913096,56.727595265,259.307011083,20.886058002,75.1392,163.281753081
 11/05  14:00:00,233.035579944,36.6131174157,86.4648085557,0.0,31.5818913096,56.727595265,258.593371266,22.1950627582,66.8089,169.589408507
 11/05  15:00:00,223.411970749,36.6380407227,76.9515295989,0.0,31.5818913096,56.727595265,263.004607782,25.0503830088,75.1392,162.815024773
 11/05  16:00:00,236.780363567,36.3356528701,61.5641213946,0.0,31.5818913096,61.661095265,250.705200729,28.8284039414,91.7998,130.076996787
 11/05  17:00:00,271.394844067,35.7886361787,60.776634259,0.0,31.5818913096,70.9729253606,246.238684486,34.4850696704,49.9818,161.771814815
 11/05  18:00:00,360.392329861,35.7886361787,79.6480038603,0.0,80.3315023541,83.7685254822,273.588116054,34.7189382555,49.9818,188.887377799
 11/05  19:00:00,372.996029084,35.7886361787,88.3401875473,0.0,102.000620287,77.6748002752,326.335767613,37.3769806094,33.3212,255.637587004
 11/05  20:00:00,415.909334327,35.7886361787,110.691626684,0.0,108.704857014,91.4735406516,317.002774322,36.3729603085,33.3212,247.308614013
 11/05  21:00:00,387.671185066,35.7886361787,110.643474784,0.0,95.2963835608,89.1510273009,319.424914324,38.791910114,24.9909,255.64210421
 11/05  22:00:00,336.404091824,35.7886361787,112.574455466,0.0,80.3315023541,63.3799339444,427.074488918,40.5891420986,16.6606,369.82474682
 11/05  23:00:00,253.464183651,35.7886361787,94.0488476298,0.0,42.6918050922,48.4199368926,265.14486655,41.3506116878,8.3303,215.463954863
 11/05  24:00:00,186.153507328,30.9309186967,62.1929208143,0.0,34.4311606118,33.1021868926,158.042684069,26.425073323,3.33212,128.285490746
 11/06  01:00:00,172.627009549,30.9309186967,60.0820048738,0.0,25.5240853573,30.610668775,150.790496376,22.4784418266,3.33212,124.97993455
 11/06  02:00:00,161.43612919,30.9309186967,56.3181157828,0.0,19.418418834,29.3649097162,118.97238868,21.4318033912,3.33212,94.2084652889
 11/06  03:00:00,164.206623423,31.740538277,66.1498722533,0.0,12.7620426787,28.1191506574,118.006183114,20.4605472366,3.33212,94.2135158779
 11/06  04:00:00,162.114163523,32.5501578574,63.2256109933,0.0,12.7620426787,28.1191506574,117.108118546,19.5576303388,3.33212,94.2183682075
 11/06  05:00:00,163.217509069,33.3597774377,56.9550529185,0.0,12.7620426787,28.1191506574,148.366383048,21.6840754197,3.33212,123.350187629
 11/06  06:00:00,190.07923069,31.740538277,57.8721156008,0.0,25.5240853573,30.610668775,250.72663875,22.6752836528,8.3303,219.721055097
 11/06  07:00:00,311.400344198,34.9790165984,86.5746545693,0.0,51.0481707146,78.1489452969,416.912963314,23.9429357688,16.6606,376.309427545
 11/06  08:00:00,397.813262058,35.7995374493,123.388423842,0.0,64.3609230253,109.708623606,550.189550403,28.16794501,24.9909,497.030705393
 11/06  09:00:00,362.723640923,35.7886361787,130.637661517,0.0,51.0481707146,80.7689615957,437.274162986,21.6826776683,33.3212,382.270285318
 11/06  10:00:00,316.942834486,36.3485348269,112.419015836,0.0,51.0481707146,71.0224615957,373.587090564,18.8951058847,66.8089,287.883084679
 11/06  11:00:00,266.465071642,36.4386223905,110.38094887,0.0,32.1804615127,65.7244621605,333.979168279,17.1603139992,83.4695,233.34935428
 11/06  12:00:00,272.531161703,36.4909521643,115.389864491,0.0,32.1804615127,65.7244621605,265.09981866,11.174090338,83.4695,170.456228322
 11/06  13:00:00,259.990883603,36.5283588441,103.516770741,0.0,32.1804615127,65.7244621605,265.096473113,11.4186882312,83.4695,170.208284882
 11/06  14:00:00,236.02814182,36.5612761596,89.4529468837,0.0,32.1804615127,55.9779621605,254.14667453,15.8705565012,75.1392,163.136918029
 11/06  15:00:00,232.531568805,36.590369357,86.0171139766,0.0,32.1804615127,55.9779621605,254.834502057,18.3246218928,66.8089,169.700980164
 11/06  16:00:00,221.745947661,36.6175161276,75.3606818214,0.0,32.1804615127,55.9779621605,259.956361894,21.8930335492,75.1392,162.924128345
 11/06  17:00:00,245.092868709,36.3208221771,61.5768765184,0.0,32.1804615127,60.9114621605,246.231726242,24.2915753334,91.7998,130.140350909
 11/06  18:00:00,293.976545493,35.7886529044,67.5924418893,0.0,32.1804615127,77.5397301883,268.173982444,28.7080927167,49.9818,189.484089728
 11/06  19:00:00,370.150131554,35.8102856465,89.6863621114,0.0,77.122965704,86.2600435998,426.712816763,29.575367758,49.9818,347.155649005
 11/06  20:00:00,385.815115624,35.7886361787,97.7476452618,0.0,102.647051061,80.1663183927,318.583396604,28.5148581169,33.3212,256.747338487
 11/06  21:00:00,421.017688687,35.7886361787,107.597311352,0.0,115.40909374,92.7192997104,317.352544451,28.1121404284,33.3212,255.919204023
 11/06  22:00:00,423.378355685,35.7945559085,133.419647012,0.0,102.647051061,94.1340635361,423.114365225,25.5077667995,24.9909,372.615698425
 11/06  23:00:00,365.107369974,35.8419699613,141.166919605,0.0,77.122965704,65.871452062,320.839898776,23.0447448773,16.6606,281.134553899
 11/06  24:00:00,278.372079449,35.8286381875,122.379537788,0.0,38.286128036,48.4199368926,193.891802845,24.3222109114,8.3303,161.239291933
 11/07  01:00:00,141.865623493,30.9309186967,29.4028509231,0.0,25.5240853573,30.610668775,140.840881426,14.1287913576,3.33212,123.379970068
 11/07  02:00:00,142.658371084,30.9309186967,37.5849817398,0.0,19.418418834,29.3649097162,111.320966591,13.7615208779,3.33212,94.2273257128
 11/07  03:00:00,154.523335754,31.740538277,56.2579135501,0.0,12.7620426787,28.1191506574,108.663200315,11.0887525193,3.33212,94.2423277959
