Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/25  06:00:00,334.836873846,34.1722748609,98.7042225476,0.0,51.0481707146,78.1489452969,340.984654518,23.0478986833,16.6606,301.276155834
 10/25  07:00:00,392.877313551,35.7807766643,104.244634199,0.0,64.3609230253,109.708623606,539.299736068,121.479468049,24.9909,392.829368019
 10/25  08:00:00,336.568237465,35.7807766643,102.696261851,0.0,51.0481707146,80.7689615957,412.896470834,73.3922240401,33.3212,306.183046794
 10/25  09:00:00,315.007340446,36.3783907681,108.863248155,0.0,51.0481707146,71.0224615957,341.068354486,39.448695952,66.8089,234.810758534
 10/25  10:00:00,274.154280524,36.4644820031,116.486859293,0.0,32.1804615127,65.7244621605,280.258713376,16.6599655453,83.4695,180.129247831
 10/25  11:00:00,300.90504696,36.5174280762,142.217952167,0.0,32.1804615127,65.7244621605,224.150341539,2.55612880806,83.4695,138.124712731
 10/25  12:00:00,300.956607662,36.5589344438,142.466038899,0.0,32.1804615127,65.7244621605,221.719489356,0.302188917661,83.4695,137.947800438
 10/25  13:00:00,290.825597942,36.5968992544,141.714941236,0.0,32.1804615127,55.9779621605,213.108969994,0.163957372015,75.1392,137.805812622
 10/25  14:00:00,290.976146083,36.6300658245,141.662836433,0.0,32.1804615127,55.9779621605,198.01551457,0.125360870308,66.8089,131.0812537
 10/25  15:00:00,291.027403881,36.677427591,141.470811248,0.0,32.1804615127,55.9779621605,212.905847924,0.1248142639,75.1392,137.64183366
 10/25  16:00:00,320.653814487,36.4266080414,142.19431396,0.0,32.1804615127,60.9114621605,193.027396649,0.00930285837205,91.7998,101.218293791
 10/25  17:00:00,355.16762955,35.8798054767,142.512527431,0.0,32.1804615127,77.5397301883,204.751663639,1.24868070147,49.9818,153.521182937
 10/25  18:00:00,413.449049044,35.9231731503,141.404454118,0.0,77.122965704,86.2600435998,322.260959418,2.17361499753,49.9818,270.105544421
 10/25  19:00:00,432.152047421,35.8666251321,141.619517174,0.0,102.647051061,80.1663183927,241.01084674,2.34758148629,33.3212,205.342065253
 10/25  20:00:00,456.90312189,35.8475969886,141.270137765,0.0,115.40909374,92.7192997104,237.204768512,6.12517600535,33.3212,197.758392507
 10/25  21:00:00,432.518737638,35.8964410392,140.587049498,0.0,102.647051061,94.1340635361,344.494098264,17.2381842454,24.9909,302.265014019
 10/25  22:00:00,356.024324483,35.9589016036,130.789742335,0.0,77.122965704,65.871452062,264.601419387,27.8729282907,16.6606,220.067891097
 10/25  23:00:00,258.096125531,35.9047287361,101.171923753,0.0,38.286128036,48.4199368926,174.559902097,38.557634274,8.3303,127.671967823
 10/25  24:00:00,149.338259224,30.955271254,36.5722311859,0.0,25.5240853573,30.610668775,139.453457245,40.8342323955,3.33212,95.2871048493
 10/26  01:00:00,156.324759147,30.955271254,50.9212218777,0.0,19.418418834,29.3649097162,126.491896488,43.7016478908,3.33212,79.4581285974
 10/26  02:00:00,151.526734298,30.955271254,54.0422413943,0.0,12.7620426787,28.1191506574,119.250076692,42.0588459334,3.33212,73.8591107585
 10/26  03:00:00,174.692385241,33.3680239592,72.5882236552,0.0,12.7620426787,28.1191506574,115.963067395,38.7405618307,3.33212,73.8903855645
